model,seed,AUROC,AUPRC,RecK,time_sec,dataset,method,params_tag,target_size,K_request,multiplicity_cap,split_id,num_subgraphs_actual
GCN,3427,0.6828103267367805,0.3522345753845588,0.3691588785046729,1.7772173881530762,tolokers,forest_fire,ff_b0.3_M1,500,15,1,2,11
GIN,3427,0.744677750393814,0.3826949744164139,0.3940809968847352,2.0779311656951904,tolokers,forest_fire,ff_b0.3_M1,500,15,1,2,11
GraphSAGE,3427,0.6968168175495961,0.3473569745807657,0.35358255451713394,3.5041286945343018,tolokers,forest_fire,ff_b0.3_M1,500,15,1,2,11
XGBGraph,3427,0.7441815855043936,0.40727299756876917,0.4174454828660436,0.53470778465271,tolokers,forest_fire,ff_b0.3_M1,500,15,1,2,11
XGBoost,3427,0.7459632377063625,0.4108593624386372,0.43457943925233644,0.43311285972595215,tolokers,forest_fire,ff_b0.3_M1,500,15,1,2,11
GCN,3427,0.6787447570554376,0.3518299221230213,0.37383177570093457,1.6249730587005615,tolokers,forest_fire,ff_b0.3_M2,500,15,2,2,13
GIN,3427,0.7305133273142839,0.37011108171244944,0.37227414330218067,1.4160385131835938,tolokers,forest_fire,ff_b0.3_M2,500,15,2,2,13
GraphSAGE,3427,0.7410791993037424,0.3812203077142725,0.3940809968847352,2.2171614170074463,tolokers,forest_fire,ff_b0.3_M2,500,15,2,2,13
XGBGraph,3427,0.7692670587182678,0.40798746936092356,0.4439252336448598,0.5186970233917236,tolokers,forest_fire,ff_b0.3_M2,500,15,2,2,13
XGBoost,3427,0.7267188859878155,0.3737725165349468,0.40654205607476634,0.48076820373535156,tolokers,forest_fire,ff_b0.3_M2,500,15,2,2,13
GCN,3427,0.6860235366524867,0.3550660438442745,0.3395638629283489,4.8144707679748535,tolokers,forest_fire,ff_b0.3_Minf,500,15,-1,2,15
GIN,3427,0.7284215720564273,0.3600379869465793,0.37227414330218067,1.512854814529419,tolokers,forest_fire,ff_b0.3_Minf,500,15,-1,2,15
GraphSAGE,3427,0.7405843900560964,0.3944467685534446,0.40031152647975077,1.946185827255249,tolokers,forest_fire,ff_b0.3_Minf,500,15,-1,2,15
XGBGraph,3427,0.7120572812875343,0.3773553400477648,0.3909657320872274,0.4483919143676758,tolokers,forest_fire,ff_b0.3_Minf,500,15,-1,2,15
XGBoost,3427,0.7165969866794639,0.3830735060058227,0.40654205607476634,0.4080777168273926,tolokers,forest_fire,ff_b0.3_Minf,500,15,-1,2,15
GCN,3427,0.6869680800587806,0.3530331004981448,0.3598130841121495,2.19352650642395,tolokers,forest_fire,ff_b0.5_M1,500,15,1,2,13
GIN,3427,0.7443727309945801,0.3875222523326481,0.3925233644859813,2.198589563369751,tolokers,forest_fire,ff_b0.5_M1,500,15,1,2,13
GraphSAGE,3427,0.7582504358388303,0.390525696324707,0.40965732087227413,1.8767447471618652,tolokers,forest_fire,ff_b0.5_M1,500,15,1,2,13
XGBGraph,3427,0.7735522423670589,0.4548112560206999,0.4672897196261682,0.5611233711242676,tolokers,forest_fire,ff_b0.5_M1,500,15,1,2,13
XGBoost,3427,0.7250273839638423,0.3711343191460287,0.3847352024922118,0.4584975242614746,tolokers,forest_fire,ff_b0.5_M1,500,15,1,2,13
GCN,3427,0.7072196736156864,0.3686306459126841,0.3691588785046729,2.3862111568450928,tolokers,forest_fire,ff_b0.5_Minf,500,15,-1,2,15
GIN,3427,0.7366923425218733,0.40699537735679703,0.3925233644859813,3.111008644104004,tolokers,forest_fire,ff_b0.5_Minf,500,15,-1,2,15
GraphSAGE,3427,0.7381130551014157,0.4078041886648649,0.40809968847352024,2.4709441661834717,tolokers,forest_fire,ff_b0.5_Minf,500,15,-1,2,15
XGBGraph,3427,0.757123897524327,0.4312530140433335,0.4392523364485981,0.4881455898284912,tolokers,forest_fire,ff_b0.5_Minf,500,15,-1,2,15
XGBoost,3427,0.7262766078589266,0.3882724193421613,0.4127725856697819,0.42604875564575195,tolokers,forest_fire,ff_b0.5_Minf,500,15,-1,2,15
GCN,3427,0.6850684870224414,0.3517143428445442,0.3660436137071651,1.8868582248687744,tolokers,forest_fire,ff_b0.7_M1,500,15,1,2,11
GIN,3427,0.7394415840403005,0.38437686349332356,0.3878504672897196,1.454859972000122,tolokers,forest_fire,ff_b0.7_M1,500,15,1,2,11
GraphSAGE,3427,0.7342935344021213,0.3811059296931729,0.397196261682243,2.020881175994873,tolokers,forest_fire,ff_b0.7_M1,500,15,1,2,11
XGBGraph,3427,0.7638007721735547,0.42876040686127703,0.43769470404984423,0.5650391578674316,tolokers,forest_fire,ff_b0.7_M1,500,15,1,2,11
XGBoost,3427,0.7395896879041508,0.39325641449904775,0.42679127725856697,0.44757795333862305,tolokers,forest_fire,ff_b0.7_M1,500,15,1,2,11
GCN,3427,0.6981863546521558,0.3533718449634249,0.34735202492211836,5.40808892250061,tolokers,forest_fire,ff_b0.7_M2,500,15,2,2,15
GIN,3427,0.7155985565126387,0.3435397401102602,0.34579439252336447,1.952143669128418,tolokers,forest_fire,ff_b0.7_M2,500,15,2,2,15
GraphSAGE,3427,0.736550000135564,0.3865043529404146,0.3909657320872274,2.9128010272979736,tolokers,forest_fire,ff_b0.7_M2,500,15,2,2,15
XGBGraph,3427,0.7398299754086581,0.38935307775235745,0.40809968847352024,0.5053114891052246,tolokers,forest_fire,ff_b0.7_M2,500,15,2,2,15
XGBoost,3427,0.731032877024312,0.37996483758979827,0.40965732087227413,0.4218170642852783,tolokers,forest_fire,ff_b0.7_M2,500,15,2,2,15
GCN,3427,0.7031347860390587,0.3644554526369672,0.3613707165109034,2.19065523147583,tolokers,forest_fire,ff_b0.7_Minf,500,15,-1,2,15
GIN,3427,0.7289085863638706,0.38265497799710146,0.3925233644859813,2.045393943786621,tolokers,forest_fire,ff_b0.7_Minf,500,15,-1,2,15
GraphSAGE,3427,0.7338739632729531,0.4098254628695434,0.40654205607476634,2.4625484943389893,tolokers,forest_fire,ff_b0.7_Minf,500,15,-1,2,15
XGBGraph,3427,0.7510089363905766,0.40099218226595196,0.43146417445482865,0.44116926193237305,tolokers,forest_fire,ff_b0.7_Minf,500,15,-1,2,15
XGBoost,3427,0.7127900056665826,0.35783904884252715,0.38161993769470404,0.390247106552124,tolokers,forest_fire,ff_b0.7_Minf,500,15,-1,2,15
GCN,3427,0.7183311914193299,0.37256273513074667,0.3644859813084112,2.869913339614868,tolokers,rwr,rwr_r0.1_M1,500,15,1,2,12
GIN,3427,0.7453257471619639,0.38662901729578936,0.3878504672897196,1.3565878868103027,tolokers,rwr,rwr_r0.1_M1,500,15,1,2,12
GraphSAGE,3427,0.7380178212667658,0.37794514145853136,0.3598130841121495,2.03652286529541,tolokers,rwr,rwr_r0.1_M1,500,15,1,2,12
XGBGraph,3427,0.780634453906824,0.4474454741376319,0.4532710280373832,0.532512903213501,tolokers,rwr,rwr_r0.1_M1,500,15,1,2,12
XGBoost,3427,0.7334299905918461,0.38959668058628294,0.38317757009345793,0.4354703426361084,tolokers,rwr,rwr_r0.1_M1,500,15,1,2,12
GCN,3427,0.6729788736785882,0.3569203046481902,0.35514018691588783,7.198505401611328,tolokers,rwr,rwr_r0.1_M2,500,15,2,2,14
GIN,3427,0.7435247770647103,0.39011438939194854,0.3862928348909657,1.2234251499176025,tolokers,rwr,rwr_r0.1_M2,500,15,2,2,14
GraphSAGE,3427,0.6836216783387423,0.38649713533715224,0.40498442367601245,2.0653815269470215,tolokers,rwr,rwr_r0.1_M2,500,15,2,2,14
XGBGraph,3427,0.7700336741416753,0.4420520336807497,0.4439252336448598,0.5829758644104004,tolokers,rwr,rwr_r0.1_M2,500,15,2,2,14
XGBoost,3427,0.7291312505253112,0.37603741497886245,0.3940809968847352,0.4726238250732422,tolokers,rwr,rwr_r0.1_M2,500,15,2,2,14
GCN,3427,0.6839141580515631,0.351751793784437,0.3613707165109034,2.031646490097046,tolokers,rwr,rwr_r0.15_M1,500,15,1,2,12
GIN,3427,0.7458049665292046,0.38453674543878474,0.3940809968847352,2.6816303730010986,tolokers,rwr,rwr_r0.15_M1,500,15,1,2,12
GraphSAGE,3427,0.7599656615938551,0.4203329877241455,0.42679127725856697,2.393688678741455,tolokers,rwr,rwr_r0.15_M1,500,15,1,2,12
XGBGraph,3427,0.7526689197432956,0.4091895355119519,0.42990654205607476,0.5170156955718994,tolokers,rwr,rwr_r0.15_M1,500,15,1,2,12
XGBoost,3427,0.7321417919957488,0.38865215810888726,0.3894080996884735,0.43378114700317383,tolokers,rwr,rwr_r0.15_M1,500,15,1,2,12
GCN,3427,0.7178723066787047,0.3681505582569589,0.3707165109034268,5.567258834838867,tolokers,rwr,rwr_r0.15_M2,500,15,2,2,14
GIN,3427,0.739119619118887,0.37933645506860153,0.3878504672897196,3.687568426132202,tolokers,rwr,rwr_r0.15_M2,500,15,2,2,14
GraphSAGE,3427,0.7507733936322795,0.3939243598371755,0.3956386292834891,3.693885326385498,tolokers,rwr,rwr_r0.15_M2,500,15,2,2,14
XGBGraph,3427,0.7722230356072869,0.4459751901186661,0.4470404984423676,0.590803861618042,tolokers,rwr,rwr_r0.15_M2,500,15,2,2,14
XGBoost,3427,0.7284439401457043,0.3807524486169045,0.4174454828660436,0.5296194553375244,tolokers,rwr,rwr_r0.15_M2,500,15,2,2,14
GCN,3427,0.687109405713759,0.37640203382525755,0.37227414330218067,7.925652980804443,tolokers,metis,metis_K5,,5,1,2,5
GIN,3427,0.7579833744092791,0.40918476715711394,0.4205607476635514,6.236180305480957,tolokers,metis,metis_K5,,5,1,2,5
GraphSAGE,3427,0.7598595826250106,0.4128402301126799,0.40965732087227413,2.759998321533203,tolokers,metis,metis_K5,,5,1,2,5
XGBGraph,3427,0.7628968980204919,0.43334777346389103,0.43302180685358255,0.8460664749145508,tolokers,metis,metis_K5,,5,1,2,5
XGBoost,3427,0.7411825669890383,0.3997977446791653,0.40031152647975077,0.6854152679443359,tolokers,metis,metis_K5,,5,1,2,5
GCN,3427,0.6819918580155031,0.3698332823613348,0.37383177570093457,6.63150691986084,tolokers,bfs_partition,bfs_part_mn32,500,0,1,2,288
GIN,3427,0.7554879768131031,0.3994730793347057,0.40031152647975077,3.663297414779663,tolokers,bfs_partition,bfs_part_mn32,500,0,1,2,288
GraphSAGE,3427,0.7143384874833595,0.3620176586590972,0.3862928348909657,2.962566614151001,tolokers,bfs_partition,bfs_part_mn32,500,0,1,2,288
XGBGraph,3427,0.7817731929972969,0.45861414417963936,0.46105919003115264,0.5842924118041992,tolokers,bfs_partition,bfs_part_mn32,500,0,1,2,288
XGBoost,3427,0.7379374994916343,0.390486590064123,0.4143302180685358,0.520594596862793,tolokers,bfs_partition,bfs_part_mn32,500,0,1,2,288
GCN,3407,0.7369779345348187,0.6423987468441509,0.6080691642651297,8.068002462387085,weibo,forest_fire,ff_b0.3_M1,400,15,1,0,12
GIN,3407,0.6733350538374411,0.5391999022731797,0.5360230547550432,5.588038444519043,weibo,forest_fire,ff_b0.3_M1,400,15,1,0,12
GraphSAGE,3407,0.4805148130624496,0.3330587524598539,0.3025936599423631,4.321359395980835,weibo,forest_fire,ff_b0.3_M1,400,15,1,0,12
XGBGraph,3407,0.9853049832489807,0.8984834524604507,0.8213256484149856,4.92132306098938,weibo,forest_fire,ff_b0.3_M1,400,15,1,0,12
XGBoost,3407,0.9886169536563102,0.9284470375471333,0.8472622478386167,1.8283774852752686,weibo,forest_fire,ff_b0.3_M1,400,15,1,0,12
GCN,3407,0.6133898232182029,0.5342254729126025,0.5129682997118156,3.152315139770508,weibo,forest_fire,ff_b0.3_M2,400,15,2,0,15
GIN,3407,0.46173407697344215,0.31366322679287995,0.3285302593659942,2.506157636642456,weibo,forest_fire,ff_b0.3_M2,400,15,2,0,15
GraphSAGE,3407,0.39174062444740754,0.22555684589383895,0.2737752161383285,5.653811454772949,weibo,forest_fire,ff_b0.3_M2,400,15,2,0,15
XGBGraph,3407,0.979015584899709,0.8705167145496878,0.7780979827089337,3.7849080562591553,weibo,forest_fire,ff_b0.3_M2,400,15,2,0,15
XGBoost,3407,0.976878336463695,0.8383061957204532,0.7406340057636888,1.616807222366333,weibo,forest_fire,ff_b0.3_M2,400,15,2,0,15
GCN,3407,0.6565037444860233,0.5762670800908145,0.5619596541786743,3.737729072570801,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,0,15
GIN,3407,0.6189919757600089,0.48556337140197636,0.521613832853026,2.705535411834717,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,0,15
GraphSAGE,3407,0.8092854650857146,0.5794567149889527,0.6138328530259366,5.820156097412109,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,0,15
XGBGraph,3407,0.9719787230992014,0.8071276396737076,0.6974063400576369,3.8144500255584717,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,0,15
XGBoost,3407,0.9682356708293308,0.8145712365999798,0.7031700288184438,1.8133163452148438,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,0,15
GCN,3407,0.7785954951467446,0.6962379151545361,0.659942363112392,4.155606269836426,weibo,forest_fire,ff_b0.5_M1,400,15,1,0,13
GIN,3407,0.8820207320744978,0.8035396364914881,0.7435158501440923,1.8451604843139648,weibo,forest_fire,ff_b0.5_M1,400,15,1,0,13
GraphSAGE,3407,0.5405494143117267,0.4211993202753447,0.3976945244956772,7.748663425445557,weibo,forest_fire,ff_b0.5_M1,400,15,1,0,13
XGBGraph,3407,0.9821382998551909,0.8771984454118745,0.7636887608069164,5.063165903091431,weibo,forest_fire,ff_b0.5_M1,400,15,1,0,13
XGBoost,3407,0.9893529470801611,0.9380860424684341,0.8501440922190202,2.004938840866089,weibo,forest_fire,ff_b0.5_M1,400,15,1,0,13
GCN,3407,0.715777978503257,0.639752080471588,0.6167146974063401,4.1499342918396,weibo,forest_fire,ff_b0.5_M2,400,15,2,0,15
GIN,3407,0.8794265942143271,0.798934338680379,0.7348703170028819,1.5401825904846191,weibo,forest_fire,ff_b0.5_M2,400,15,2,0,15
GraphSAGE,3407,0.5254959592049359,0.3476693347099507,0.3573487031700288,9.4427490234375,weibo,forest_fire,ff_b0.5_M2,400,15,2,0,15
XGBGraph,3407,0.9872443737126089,0.9166507269698634,0.8386167146974063,4.316376447677612,weibo,forest_fire,ff_b0.5_M2,400,15,2,0,15
XGBoost,3407,0.9856710682896755,0.9218104893660146,0.8386167146974063,1.7553348541259766,weibo,forest_fire,ff_b0.5_M2,400,15,2,0,15
GCN,3407,0.5171304858990351,0.41782549614659814,0.40057636887608067,4.50479531288147,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,0,15
GIN,3407,0.5637260383959167,0.4562062353030892,0.46397694524495675,4.397524833679199,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,0,15
GraphSAGE,3407,0.6441156369927499,0.395717517240911,0.3919308357348703,9.516848802566528,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,0,15
XGBGraph,3407,0.9502047877805974,0.6895447365365195,0.6282420749279539,3.38166880607605,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,0,15
XGBoost,3407,0.9534622755578496,0.7680331835949508,0.6772334293948127,1.6458253860473633,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,0,15
GCN,3407,0.5213208692369087,0.42800529501608253,0.40057636887608067,3.4712107181549072,weibo,forest_fire,ff_b0.7_M1,400,15,1,0,9
GIN,3407,0.5282329944896077,0.3973705093034548,0.414985590778098,4.528105735778809,weibo,forest_fire,ff_b0.7_M1,400,15,1,0,9
GraphSAGE,3407,0.3289407907628046,0.18969941540445306,0.14697406340057637,6.4528162479400635,weibo,forest_fire,ff_b0.7_M1,400,15,1,0,9
XGBGraph,3407,0.9811356282946458,0.8823876908592303,0.7953890489913544,4.485769748687744,weibo,forest_fire,ff_b0.7_M1,400,15,1,0,9
XGBoost,3407,0.9737804732342132,0.8557395535359539,0.7723342939481268,1.8586201667785645,weibo,forest_fire,ff_b0.7_M1,400,15,1,0,9
GCN,3407,0.7565027886504079,0.6798198010152081,0.6455331412103746,3.4430007934570312,weibo,forest_fire,ff_b0.7_M2,400,15,2,0,15
GIN,3407,0.8051022505149564,0.7068679521731012,0.6685878962536023,2.73093318939209,weibo,forest_fire,ff_b0.7_M2,400,15,2,0,15
GraphSAGE,3407,0.7125864433834669,0.5729506645582985,0.553314121037464,6.253771543502808,weibo,forest_fire,ff_b0.7_M2,400,15,2,0,15
XGBGraph,3407,0.9866402856036819,0.912940662392631,0.829971181556196,4.367184400558472,weibo,forest_fire,ff_b0.7_M2,400,15,2,0,15
XGBoost,3407,0.9867301341515287,0.9265429469845335,0.8357348703170029,1.874610185623169,weibo,forest_fire,ff_b0.7_M2,400,15,2,0,15
GCN,3407,0.7984405541934898,0.7242605114469021,0.7031700288184438,4.053429126739502,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,0,15
GIN,3407,0.7921186574332947,0.6470317158780362,0.654178674351585,2.4634881019592285,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,0,15
GraphSAGE,3407,0.7615486448640563,0.548315076770634,0.6195965417867435,4.158304214477539,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,0,15
XGBGraph,3407,0.9761260938343823,0.8512307248360537,0.7636887608069164,3.414865016937256,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,0,15
XGBoost,3407,0.9723897324138195,0.8472870335497928,0.7579250720461095,1.5331215858459473,weibo,forest_fire,ff_b0.7_Minf,400,15,-1,0,15
GCN,3407,0.8100988811944122,0.7337186493693904,0.7089337175792507,5.121849060058594,weibo,rwr,rwr_r0.1_M1,400,15,1,0,10
GIN,3407,0.7995502793429585,0.7030833617225751,0.6455331412103746,3.818932294845581,weibo,rwr,rwr_r0.1_M1,400,15,1,0,10
GraphSAGE,3407,0.45922070722277186,0.3769935748163325,0.33429394812680113,8.755120038986206,weibo,rwr,rwr_r0.1_M1,400,15,1,0,10
XGBGraph,3407,0.988565338533079,0.9187953497687305,0.8270893371757925,4.567836284637451,weibo,rwr,rwr_r0.1_M1,400,15,1,0,10
XGBoost,3407,0.9901262180930123,0.9481090088799677,0.8760806916426513,2.107642889022827,weibo,rwr,rwr_r0.1_M1,400,15,1,0,10
GCN,3407,0.7377335225887851,0.667711599615436,0.6340057636887608,3.5204918384552,weibo,rwr,rwr_r0.1_M2,400,15,2,0,13
GIN,3407,0.7394960834635659,0.6323891554832176,0.6138328530259366,3.686218500137329,weibo,rwr,rwr_r0.1_M2,400,15,2,0,13
GraphSAGE,3407,0.6147150892989424,0.4350866063417751,0.4265129682997118,4.816011428833008,weibo,rwr,rwr_r0.1_M2,400,15,2,0,13
XGBGraph,3407,0.9847582452769773,0.901376380167988,0.8040345821325648,4.587590217590332,weibo,rwr,rwr_r0.1_M2,400,15,2,0,13
XGBoost,3407,0.9873609856576866,0.9283445220712088,0.8501440922190202,2.038699150085449,weibo,rwr,rwr_r0.1_M2,400,15,2,0,13
GCN,3407,0.7814467527874557,0.6957081817469274,0.659942363112392,5.403260946273804,weibo,rwr,rwr_r0.15_M1,400,15,1,0,9
GIN,3407,0.9026983239422482,0.8171485019612886,0.7492795389048992,1.9954509735107422,weibo,rwr,rwr_r0.15_M1,400,15,1,0,9
GraphSAGE,3407,0.5806328587609504,0.4395647704497798,0.4409221902017291,6.554084300994873,weibo,rwr,rwr_r0.15_M1,400,15,1,0,9
XGBGraph,3407,0.9869939447813765,0.914578207272816,0.8443804034582133,4.586684465408325,weibo,rwr,rwr_r0.15_M1,400,15,1,0,9
XGBoost,3407,0.9889170860395429,0.936966967355311,0.8443804034582133,2.0008387565612793,weibo,rwr,rwr_r0.15_M1,400,15,1,0,9
GCN,3407,0.8474338203315794,0.7687246122982225,0.7406340057636888,3.3778584003448486,weibo,rwr,rwr_r0.15_M2,400,15,2,0,15
GIN,3407,0.8546699738578959,0.7253565809585861,0.7377521613832853,2.1716208457946777,weibo,rwr,rwr_r0.15_M2,400,15,2,0,15
GraphSAGE,3407,0.69129424921502,0.5027843349038322,0.5129682997118156,3.983517646789551,weibo,rwr,rwr_r0.15_M2,400,15,2,0,15
XGBGraph,3407,0.9836810185384317,0.8756691394144417,0.7953890489913544,5.019196510314941,weibo,rwr,rwr_r0.15_M2,400,15,2,0,15
XGBoost,3407,0.9880386731089987,0.9260765240190353,0.8357348703170029,2.0435750484466553,weibo,rwr,rwr_r0.15_M2,400,15,2,0,15
GCN,3407,0.620041483265708,0.5336147006754669,0.5043227665706052,4.258502244949341,weibo,metis,metis_K5,,5,1,0,5
GIN,3407,0.7133262601497795,0.5876678556334134,0.5677233429394812,1.9913389682769775,weibo,metis,metis_K5,,5,1,0,5
GraphSAGE,3407,0.47898786566686263,0.28876463508650807,0.3227665706051873,7.613108396530151,weibo,metis,metis_K5,,5,1,0,5
XGBGraph,3407,0.9793271873103263,0.8861244919747411,0.8097982708933718,4.87895131111145,weibo,metis,metis_K5,,5,1,0,5
XGBoost,3407,0.9804034582132565,0.8806028029832812,0.7723342939481268,2.2577965259552,weibo,metis,metis_K5,,5,1,0,5
GCN,3407,0.7386320080672526,0.6795034619544386,0.6512968299711815,4.516268253326416,weibo,metis,metis_K15,,15,1,0,15
GIN,3407,0.6819657715266128,0.5559662415949669,0.5417867435158501,7.966657400131226,weibo,metis,metis_K15,,15,1,0,15
GraphSAGE,3407,0.6608891182894365,0.5166872197048706,0.5129682997118156,4.344105243682861,weibo,metis,metis_K15,,15,1,0,15
XGBGraph,3407,0.9855802639062134,0.910196372161182,0.8155619596541787,4.839972257614136,weibo,metis,metis_K15,,15,1,0,15
XGBoost,3407,0.9879688971090752,0.9303126077325993,0.8443804034582133,2.1235151290893555,weibo,metis,metis_K15,,15,1,0,15
GCN,3407,0.8723610573453577,0.7858069711300526,0.7204610951008645,3.2890567779541016,weibo,uniform,uniform_K15,400,15,-1,0,15
GIN,3407,0.6941617560611926,0.6069960725419304,0.5763688760806917,2.127131700515747,weibo,uniform,uniform_K15,400,15,-1,0,15
GraphSAGE,3407,0.6248660635343934,0.4089423785634932,0.4438040345821326,3.6654324531555176,weibo,uniform,uniform_K15,400,15,-1,0,15
XGBGraph,3407,0.9751989332874532,0.8617361996218129,0.7780979827089337,4.329454183578491,weibo,uniform,uniform_K15,400,15,-1,0,15
XGBoost,3407,0.9697650078139561,0.8399482483548739,0.7492795389048992,2.0756170749664307,weibo,uniform,uniform_K15,400,15,-1,0,15
GCN,3407,0.8289188065436506,0.753738305173551,0.7262247838616714,4.435314655303955,weibo,bfs_partition,bfs_part_mn32,400,0,1,0,48
GIN,3407,0.8996018944661898,0.8194895903470922,0.7550432276657061,2.185378313064575,weibo,bfs_partition,bfs_part_mn32,400,0,1,0,48
GraphSAGE,3407,0.7234036350428453,0.5480654705245611,0.5360230547550432,4.889161825180054,weibo,bfs_partition,bfs_part_mn32,400,0,1,0,48
XGBGraph,3407,0.9891168556831597,0.9293916490452682,0.8530259365994236,5.287952423095703,weibo,bfs_partition,bfs_part_mn32,400,0,1,0,48
XGBoost,3407,0.9907972146950168,0.9484667606291534,0.8760806916426513,2.2371997833251953,weibo,bfs_partition,bfs_part_mn32,400,0,1,0,48
GCN,3417,0.8603008014681635,0.7985298322238473,0.7723342939481268,4.3302271366119385,weibo,forest_fire,ff_b0.3_M1,400,15,1,1,12
GIN,3417,0.8109079960428407,0.6862548931093357,0.6512968299711815,4.359128952026367,weibo,forest_fire,ff_b0.3_M1,400,15,1,1,12
GraphSAGE,3417,0.7874556133836103,0.6471248338080989,0.6311239193083573,3.161778211593628,weibo,forest_fire,ff_b0.3_M1,400,15,1,1,12
XGBGraph,3417,0.9898604957919337,0.917099733858872,0.8213256484149856,5.12501072883606,weibo,forest_fire,ff_b0.3_M1,400,15,1,1,12
XGBoost,3417,0.9921889113510258,0.9432951057327627,0.8587896253602305,2.131578207015991,weibo,forest_fire,ff_b0.3_M1,400,15,1,1,12
GCN,3417,0.7422226045564684,0.6838999520561685,0.6685878962536023,4.051257848739624,weibo,forest_fire,ff_b0.3_M2,400,15,2,1,15
GIN,3417,0.8089781639353664,0.6641708010186206,0.6138328530259366,2.0192131996154785,weibo,forest_fire,ff_b0.3_M2,400,15,2,1,15
GraphSAGE,3417,0.5330418034706392,0.32134937320056256,0.3285302593659942,4.190994501113892,weibo,forest_fire,ff_b0.3_M2,400,15,2,1,15
XGBGraph,3417,0.9745690376169106,0.8545041920213812,0.7723342939481268,4.279552936553955,weibo,forest_fire,ff_b0.3_M2,400,15,2,1,15
XGBoost,3417,0.9831744256622746,0.8658819909574863,0.7867435158501441,1.8538718223571777,weibo,forest_fire,ff_b0.3_M2,400,15,2,1,15
GCN,3417,0.5483313499744313,0.49510636204769104,0.4697406340057637,4.938114643096924,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,1,15
GIN,3417,0.43949512762795057,0.3048791267724806,0.3688760806916426,2.3793816566467285,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,1,15
GraphSAGE,3417,0.2207249057307124,0.11785749668728926,0.1037463976945245,5.126720905303955,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,1,15
XGBGraph,3417,0.9163615161464531,0.44801145156961497,0.44668587896253603,2.6239914894104004,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,1,15
XGBoost,3417,0.9304361955830835,0.5920483342861506,0.5619596541786743,1.1887078285217285,weibo,forest_fire,ff_b0.3_Minf,400,15,-1,1,15
GCN,3417,0.8053622378023427,0.7275882273668629,0.6945244956772334,5.964025259017944,weibo,forest_fire,ff_b0.5_M1,400,15,1,1,13
GIN,3417,0.81952676578682,0.7153592918241339,0.6628242074927954,2.922473907470703,weibo,forest_fire,ff_b0.5_M1,400,15,1,1,13
GraphSAGE,3417,0.6104716570844146,0.4565837545039235,0.4755043227665706,4.87178635597229,weibo,forest_fire,ff_b0.5_M1,400,15,1,1,13
XGBGraph,3417,0.9886723921220028,0.908025440606725,0.8097982708933718,5.117327451705933,weibo,forest_fire,ff_b0.5_M1,400,15,1,1,13
XGBoost,3417,0.991719596063869,0.9443865045569857,0.8472622478386167,2.0789613723754883,weibo,forest_fire,ff_b0.5_M1,400,15,1,1,13
GCN,3417,0.8289446141052661,0.7411899739638228,0.6801152737752162,3.2460598945617676,weibo,forest_fire,ff_b0.5_M2,400,15,2,1,15
GIN,3417,0.3973102785782901,0.250937816105151,0.2881844380403458,3.490051031112671,weibo,forest_fire,ff_b0.5_M2,400,15,2,1,15
GraphSAGE,3417,0.3020019976964362,0.17591794405401623,0.1585014409221902,7.005894899368286,weibo,forest_fire,ff_b0.5_M2,400,15,2,1,15
XGBGraph,3417,0.96282946458868,0.8362384837589598,0.7550432276657061,3.959834337234497,weibo,forest_fire,ff_b0.5_M2,400,15,2,1,15
XGBoost,3417,0.9701549887450357,0.8010483443787482,0.7089337175792507,1.8085191249847412,weibo,forest_fire,ff_b0.5_M2,400,15,2,1,15
GCN,3417,0.5323583810056346,0.4958058419423118,0.4610951008645533,3.718599796295166,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,1,15
GIN,3417,0.46328969943749065,0.3003563943797668,0.3400576368876081,3.0283102989196777,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,1,15
GraphSAGE,3417,0.5254653724652434,0.3108300338990861,0.38328530259365995,5.917742013931274,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,1,15
XGBGraph,3417,0.9249114657261244,0.6637803819525496,0.6138328530259366,3.3516111373901367,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,1,15
XGBoost,3417,0.9512237085466041,0.7125468078579612,0.6512968299711815,1.5864479541778564,weibo,forest_fire,ff_b0.5_Minf,400,15,-1,1,15
GCN,3417,0.9660917315440091,0.8699357680925455,0.7550432276657061,3.282139778137207,weibo,forest_fire,ff_b0.7_M1,400,15,1,1,12
