dataset,method,params_tag,target_size,K_request,multiplicity_cap,split_id,seed,num_subgraphs,total_nodes,total_edges,unique_origs,coverage,multiplicity_max,multiplicity_p95,mean_size,size_min,size_p25,size_p75,size_max,size_std,mean_avg_deg,pos_rate_sub,pos_rate_source,prior_shift,deg_ratio,train_unique,val_unique
tolokers,uniform,uniform_K15,500,15,-1,3,3437,15,4798,14687,3539,0.4066881176740979,5,3,319.8666666666667,297,309.0,328.5,345,13.778566285680412,6.121475973802107,0.2271779908295123,0.21730636060237885,0.04542724934405529,0.09203366261925695,2351,1188
tolokers,bfs_partition,bfs_part_mn32,500,0,1,3,3437,305,6993,77996,6993,0.8036083658928982,1,1,22.927868852459017,2,2.0,4.0,500,96.60289533581015,2.260002000367574,0.2390962390962391,0.21730636060237885,0.10027262171920848,0.03397812268002527,4642,2351
tolokers,bfs_snowball,bfs_snow_ts500_mn8_dinf_M1,500,15,1,3,3437,11,5500,67171,5500,0.6320386118133763,1,1,500.0,500,500.0,500.0,500,0.0,24.42581818181818,0.23545454545454544,0.21730636060237885,0.08351428279346895,0.36723128855940185,3667,1833
tolokers,bfs_snowball,bfs_snow_ts500_mn8_dinf_Minf,500,15,-1,3,3437,15,7500,242983,3658,0.4203631349115146,12,5,500.0,500,500.0,500.0,500,0.0,64.79546666666667,0.2809333333333333,0.21730636060237885,0.2927984830015047,0.9741709587652614,2466,1192
tolokers,bfs_snowball,bfs_snow_ts500_mn16_dinf_M1,500,15,1,3,3437,11,5002,79433,5002,0.574810388416456,1,1,454.72727272727275,2,500.0,500.0,500,143.1649340694412,28.975272727272728,0.22131147540983606,0.21730636060237885,0.018430729760302134,0.43563030973173333,3315,1687
tolokers,bfs_snowball,bfs_snow_ts500_mn16_dinf_Minf,500,15,-1,3,3437,15,7500,246541,3609,0.4147322454608136,12,5,500.0,500,500.0,500.0,500,0.0,65.74426666666668,0.2532,0.21730636060237885,0.16517528202176424,0.9884357438378254,2441,1168
tolokers,bfs_snowball,bfs_snow_ts500_mn32_dinf_M1,500,15,1,3,3437,12,5502,80864,5502,0.6322684440358538,1,1,458.5,2,500.0,500.0,500,137.6399287997491,27.03766666666667,0.24591057797164667,0.21730636060237885,0.13163083349229265,0.406499266298088,3671,1831
tolokers,bfs_snowball,bfs_snow_ts500_mn32_dinf_Minf,500,15,-1,3,3437,15,7500,272077,3598,0.41346816823718685,12,5,500.0,500,500.0,500.0,500,0.0,72.55386666666668,0.29546666666666666,0.21730636060237885,0.35967794889954185,1.090815044459802,2401,1197
tolokers,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,3,3437,15,1024,7677,1024,0.11767409790852677,1,1,68.26666666666667,10,73.0,73.0,73,15.699115332470878,14.271808921671937,0.275390625,0.21730636060237885,0.2672920582564178,0.21457028548097648,722,302
tolokers,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,3,3437,14,2729,37241,2729,0.3136060675706734,1,1,194.92857142857142,9,194.75,247.5,273,84.5099016055974,23.141684736961064,0.27995602784902895,0.21730636060237885,0.2883011204687411,0.34792491461823627,1807,922
tolokers,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,3,3437,15,4344,69873,4344,0.49919558722132845,1,1,289.6,14,92.5,429.5,570,181.72902905149743,20.636582081070767,0.2430939226519337,0.21730636060237885,0.1186691543591778,0.31026181283600174,2901,1443
tolokers,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,3,3437,9,5767,156794,5767,0.6627212135141347,1,1,640.7777777777778,2,38.0,461.0,2725,961.3190911771848,18.23125026413778,0.21085486388070054,0.21730636060237885,-0.029688485435007905,0.2740987211446561,3794,1973
tolokers,bfs_snowball,bfs_snow_ts500_mn8_d4_M1,500,15,1,3,3437,11,4951,65915,4951,0.5689496667432774,1,1,450.09090909090907,161,500.0,500.0,500,109.38709791416284,24.388571039155746,0.23813371036154313,0.21730636060237885,0.09584325880489808,0.36667129437237955,3306,1645
tolokers,bfs_snowball,bfs_snow_ts500_mn16_d4_M1,500,15,1,3,3437,11,4769,78926,4769,0.5480349344978166,1,1,433.54545454545456,3,466.5,500.0,500,144.8537592548013,29.121475018583563,0.23023694694904592,0.21730636060237885,0.05950394784038138,0.4378283960119457,3167,1602
tolokers,forest_fire,ff_b0.3_M1,500,15,1,4,3447,11,5002,66957,5002,0.575140853167759,1,1,454.72727272727275,2,500.0,500.0,500,143.1649340694412,24.438545454545455,0.23690523790483806,0.21731631457805634,0.0901401414100722,0.3636952166308151,3316,1686
tolokers,forest_fire,ff_b0.3_M2,500,15,2,4,3447,15,7500,131818,4704,0.5408761641945499,2,2,500.0,500,500.0,500.0,500,0.0,35.151466666666664,0.24266666666666667,0.21731631457805634,0.11665185900943897,0.523125253424048,3143,1561
tolokers,forest_fire,ff_b0.3_Minf,500,15,-1,4,3447,15,7500,296931,3182,0.3658732896401058,13,7,500.0,500,500.0,500.0,500,0.0,79.18159999999999,0.3718666666666667,0.21731631457805634,0.7111769421853438,1.178383108713954,2129,1053
tolokers,forest_fire,ff_b0.5_M1,500,15,1,4,3447,10,4502,75885,4502,0.5176497642865356,1,1,450.2,2,500.0,500.0,500,149.4,30.453600000000005,0.23678365171035096,0.21731631457805634,0.08958065191788567,0.453211451139296,2974,1528
tolokers,forest_fire,ff_b0.5_M2,500,15,2,4,3447,15,7002,140534,4408,0.5068414395768656,2,2,466.8,2,500.0,500.0,500,124.22302524089486,37.54213333333334,0.23993144815766923,0.21731631457805634,0.10406551217069304,0.5587032313705091,2952,1456
tolokers,forest_fire,ff_b0.5_Minf,500,15,-1,4,3447,15,7500,257866,3468,0.3987581924801656,12,5,500.0,500,500.0,500.0,500,0.0,68.76426666666666,0.28,0.21731631457805634,0.2884444527031991,1.0233520202054769,2323,1145
tolokers,forest_fire,ff_b0.7_M1,500,15,1,4,3447,9,4002,79571,4002,0.4601586754053122,1,1,444.6666666666667,2,500.0,500.0,500,156.5063009026225,35.47555555555556,0.2376311844077961,0.21731631457805634,0.09348064764112785,0.5279483546544923,2668,1334
tolokers,forest_fire,ff_b0.7_M2,500,15,2,4,3447,13,6500,160391,4095,0.47085201793721976,2,2,500.0,500,500.0,500.0,500,0.0,49.35107692307693,0.25184615384615383,0.21731631457805634,0.1588920709204047,0.7344443083114875,2741,1354
tolokers,forest_fire,ff_b0.7_Minf,500,15,-1,4,3447,15,7500,294086,3245,0.3731171668391399,15,6,500.0,500,500.0,500.0,500,0.0,78.42293333333332,0.27413333333333334,0.21731631457805634,0.26144847369417956,1.16709260706781,2169,1076
tolokers,rwr,rwr_r0.1_M1,500,15,1,4,3447,11,5450,49124,5450,0.6266528688053352,1,1,495.45454545454544,450,500.0,500.0,500,14.373989364401723,17.88977777777778,0.23596330275229357,0.21731631457805634,0.08580574454542189,0.2662362461983541,3643,1807
tolokers,rwr,rwr_r0.1_M2,500,15,2,4,3447,13,6500,89731,4213,0.4844199149131885,2,2,500.0,500,500.0,500.0,500,0.0,27.60953846153846,0.26753846153846156,0.21731631457805634,0.23110159519278195,0.41088603618094577,2797,1416
tolokers,rwr,rwr_r0.15_M1,500,15,1,4,3447,10,5000,58533,5000,0.5749108888122341,1,1,500.0,500,500.0,500.0,500,0.0,23.4132,0.2406,0.21731631457805634,0.10714191185853461,0.34843599271726705,3313,1687
tolokers,rwr,rwr_r0.15_M2,500,15,2,4,3447,15,7500,96379,4690,0.5392664137058756,2,2,500.0,500,500.0,500.0,500,0.0,25.70106666666667,0.24173333333333333,0.21731631457805634,0.11235704416709513,0.38248409776932085,3119,1571
tolokers,metis,metis_K5,,5,1,4,3447,5,7973,212914,7973,0.9167529032999885,1,1,1594.6,1086,1703.0,1740.0,1740,254.8235467926777,49.83281218677621,0.21522638906308791,0.21731631457805634,-0.009616974772585496,0.7416135079439159,5307,2666
tolokers,metis,metis_K15,,15,1,4,3447,15,8434,131425,8434,0.9697596872484765,1,1,562.2666666666667,470,539.0,592.5,597,35.7276114821887,30.17587526994367,0.21437040550154138,0.21731631457805634,-0.013555857885013234,0.4490783428064191,5609,2825
tolokers,uniform,uniform_K15,500,15,-1,4,3447,15,4695,13730,3476,0.39967804990226513,7,3,313.0,272,306.0,318.0,346,16.268579122549905,5.853022832212708,0.23280085197018105,0.21731631457805634,0.0712534510912799,0.08710487335942395,2353,1123
tolokers,bfs_partition,bfs_part_mn32,500,0,1,4,3447,294,6995,77388,6995,0.8043003334483155,1,1,23.792517006802722,2,2.0,3.0,500,98.36594080956962,2.2575619784599374,0.2333095067905647,0.21731631457805634,0.07359407066865131,0.03359710971099404,4674,2321
tolokers,bfs_snowball,bfs_snow_ts500_mn8_dinf_M1,500,15,1,4,3447,14,5510,69199,5510,0.633551799471082,1,1,393.57142857142856,2,500.0,500.0,500,203.7960164638421,20.267142857142854,0.24010889292196008,0.21731631457805634,0.10488203975002097,0.30161626949632,3663,1847
tolokers,bfs_snowball,bfs_snow_ts500_mn8_dinf_Minf,500,15,-1,4,3447,15,7500,257581,3681,0.42324939634356673,12,5,500.0,500,500.0,500.0,500,0.0,68.68826666666668,0.2916,0.21731631457805634,0.3418228657437601,1.0222209857699234,2467,1214
tolokers,bfs_snowball,bfs_snow_ts500_mn16_dinf_M1,500,15,1,4,3447,13,5012,66505,5012,0.5762906749453834,1,1,385.53846153846155,2,500.0,500.0,500,208.97832621686482,20.783384615384616,0.24880287310454907,0.21731631457805634,0.14488814881490786,0.309298995886351,3354,1658
tolokers,bfs_snowball,bfs_snow_ts500_mn16_dinf_Minf,500,15,-1,4,3447,15,7500,277707,3501,0.40255260434632634,12,6,500.0,500,500.0,500.0,500,0.0,74.0552,0.3048,0.21731631457805634,0.40256381851405365,1.1020918596294293,2363,1138
tolokers,bfs_snowball,bfs_snow_ts500_mn32_dinf_M1,500,15,1,4,3447,10,4502,72866,4502,0.5176497642865356,1,1,450.2,2,500.0,500.0,500,149.4,29.246000000000002,0.2258996001776988,0.21731631457805634,0.039496738274380716,0.4352399092396252,3025,1477
tolokers,bfs_snowball,bfs_snow_ts500_mn32_dinf_Minf,500,15,-1,4,3447,15,7500,287671,3643,0.41888007358859375,12,5,500.0,500,500.0,500.0,500,0.0,76.71226666666668,0.31493333333333334,0.21731631457805634,0.4491932368023599,1.141634410913148,2424,1219
tolokers,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,4,3447,15,960,7191,960,0.11038289065194895,1,1,64.0,19,68.5,73.0,73,17.389652095427326,13.92638909102715,0.31145833333333334,0.21731631457805634,0.43320272082684697,0.20725296874835408,661,299
tolokers,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,4,3447,14,1930,26781,1930,0.22191560308152236,1,1,137.85714285714286,35,74.0,224.25,273,87.03517937581098,19.235743763488408,0.22642487046632123,0.21731631457805634,0.04191381537989991,0.28626695513155237,1271,659
tolokers,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,4,3447,11,3554,66148,3554,0.408646659767736,1,1,323.09090909090907,23,207.0,530.0,583,190.62168842808404,24.475618440490038,0.2321328081035453,0.21731631457805634,0.06817938889796116,0.36424693799571156,2357,1197
tolokers,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,4,3447,11,5559,190289,5559,0.6391859261814419,1,1,505.3636363636364,2,9.5,483.0,3045,901.0636414540393,15.326035098455668,0.22090304011512862,0.21731631457805634,0.016504630791463137,0.22808254548502888,3719,1840
tolokers,bfs_snowball,bfs_snow_ts500_mn8_d4_M1,500,15,1,4,3447,14,4546,66329,4546,0.5227089801080832,1,1,324.7142857142857,23,115.25,500.0,500,204.43525994848363,19.99967707576574,0.2602287725472943,0.21731631457805634,0.19746542293687086,0.29763583516645326,3022,1524
tolokers,bfs_snowball,bfs_snow_ts500_mn16_d4_M1,500,15,1,4,3447,14,4787,66358,4787,0.550419684948833,1,1,341.92857142857144,5,116.25,500.0,500,215.0161004887489,19.62838095238095,0.23354919573845834,0.21731631457805634,0.07469702029467928,0.29211019435940205,3195,1592
questions,forest_fire,ff_b0.3_M1,1500,15,1,0,3407,9,9042,20791,9042,0.29794385132463425,1,1,1004.6666666666666,5,32.0,1500.0,1500,700.5456603407249,3.645203703703704,0.04722406547224065,0.032259128987789154,0.4638977230326362,0.6564948963847415,6015,3027
questions,forest_fire,ff_b0.3_M2,1500,15,2,0,3407,12,15015,39860,11016,0.36298932384341637,2,2,1251.25,6,1500.0,1500.0,1500,556.2222464986455,4.714481481481481,0.05008325008325008,0.032259128987789154,0.5525295212467696,0.8490699788734065,7364,3652
questions,forest_fire,ff_b0.3_Minf,1500,15,-1,0,3407,15,22500,165200,9701,0.3196586265981284,15,8,1500.0,1500,1500.0,1500.0,1500,0.0,14.684444444444445,0.07617777777777777,0.032259128987789154,1.3614331870712588,2.6446431029980775,6482,3219
questions,forest_fire,ff_b0.5_M1,1500,15,1,0,3407,7,7507,19897,7507,0.2473639119546593,1,1,1072.4285714285713,2,752.5,1500.0,1500,676.0502637997218,4.160380952380953,0.04862128679898761,0.032259128987789154,0.5072101549112478,0.7492774298125736,5043,2464
questions,forest_fire,ff_b0.5_M2,1500,15,2,0,3407,9,13500,39523,10051,0.331191511796494,2,2,1500.0,1500,1500.0,1500.0,1500,0.0,5.85525925925926,0.050666666666666665,0.032259128987789154,0.5706148385421441,1.0545220879720845,6686,3365
questions,forest_fire,ff_b0.5_Minf,1500,15,-1,0,3407,15,22500,171799,9146,0.3013707657835772,15,8,1500.0,1500,1500.0,1500.0,1500,0.0,15.271022222222223,0.07724444444444445,0.032259128987789154,1.3944987626195147,2.750284748498588,6133,3013
questions,forest_fire,ff_b0.7_M1,1500,15,1,0,3407,8,9007,20882,9007,0.29679056280479765,1,1,1125.875,2,1126.25,1500.0,1500,648.0039424069887,3.8045,0.049517042300432995,0.032259128987789154,0.5349776591666926,0.6851838844446555,5926,3081
questions,forest_fire,ff_b0.7_M2,1500,15,2,0,3407,12,15005,38276,10976,0.36167127982074604,2,2,1250.4166666666667,2,1500.0,1500.0,1500,558.0853367143376,4.447,0.04865044985004998,0.032259128987789154,0.5081141796626105,0.8008970256605028,7318,3658
questions,forest_fire,ff_b0.7_Minf,1500,15,-1,0,3407,15,22500,161300,9265,0.3052919467510215,15,8,1500.0,1500,1500.0,1500.0,1500,0.0,14.337777777777777,0.0732,0.032259128987789154,1.2691251219990454,2.5822090345858952,6164,3101
questions,rwr,rwr_r0.1_M1,1500,15,1,0,3407,9,7134,20290,7134,0.23507315144325822,1,1,792.6666666666666,2,21.0,1500.0,1500,663.2738666811939,3.798989094829894,0.05578917858144099,0.032259128987789154,0.7294074679622786,0.6841913799338764,4786,2348
questions,rwr,rwr_r0.1_M2,1500,15,2,0,3407,8,12000,38158,9193,0.30291946751021487,2,2,1500.0,1500,1500.0,1500.0,1500,0.0,6.3596666666666675,0.05391666666666667,0.032259128987789154,0.6713615140407359,1.1453649915731006,6122,3071
questions,rwr,rwr_r0.15_M1,1500,15,1,0,3407,7,6011,19036,6011,0.19806906550678793,1,1,858.7142857142857,3,4.0,1500.0,1500,740.4932167694938,4.233904761904761,0.05257028780568957,0.032259128987789154,0.6296251465930365,0.7625189410252671,4035,1976
questions,rwr,rwr_r0.15_M2,1500,15,2,0,3407,11,13133,39912,9747,0.3211743772241993,2,2,1193.909090909091,3,1138.5,1500.0,1500,526.4580540219971,5.191086712333171,0.054747582425949896,0.032259128987789154,0.6971190526152506,0.9349057584559017,6514,3233
questions,metis,metis_K5,,5,1,0,3407,5,28000,56228,28000,0.92263081586925,1,1,5600.0,4140,5736.0,6070.0,6070,740.1826801540279,3.8847118204267646,0.03289285714285714,0.032259128987789154,0.019644924551678544,0.6996298948792429,18648,9352
questions,metis,metis_K15,,15,1,0,3407,15,29791,46326,29791,0.9816462369843153,1,1,1986.0666666666666,1704,1954.5,2052.5,2080,94.18879386046352,3.084948518182366,0.0316202880064449,0.032259128987789154,-0.019803416936212792,0.5555939043238212,19834,9957
questions,uniform,uniform_K15,1500,15,-1,0,3407,15,1766,2042,1589,0.05235929880057994,4,2,117.73333333333333,33,87.5,148.0,208,45.36734018603643,2.27152511562266,0.06795016987542468,0.032259128987789154,1.1063857583118701,0.4090977532753133,1043,546
questions,bfs_partition,bfs_part_mn32,1500,0,1,0,3407,1383,14694,26241,14694,0.4841834717279557,1,1,10.62472885032538,2,2.0,4.0,1500,98.53845256347019,1.2675413649543505,0.04185381788485096,0.032259128987789154,0.2974255411760689,0.22828201238893484,9768,4926
questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,0,3407,10,7529,21401,7529,0.24808883616712799,1,1,752.9,2,2.5,1500.0,1500,747.1147769921299,3.489740350877193,0.049408952052065344,0.032259128987789154,0.5316269720353517,0.6284962148290946,4998,2531
questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,0,3407,15,22500,182814,9788,0.3225253723474364,15,8,1500.0,1500,1500.0,1500.0,1500,0.0,16.250133333333334,0.07497777777777778,0.032259128987789154,1.3242344145794713,2.926620969924277,6452,3336
questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,0,3407,5,4504,17395,4504,0.14841175695268222,1,1,900.8,2,2.0,1500.0,1500,733.8671269378401,5.038133333333333,0.060612788632326824,0.032259128987789154,0.878934445355614,0.9073591188548911,3005,1499
questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,0,3407,15,22500,175839,10030,0.3304995386845921,15,7,1500.0,1500,1500.0,1500.0,1500,0.0,15.630133333333333,0.07635555555555555,0.032259128987789154,1.3669441163293015,2.8149600398794123,6691,3339
questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_M1,1500,15,1,0,3407,7,7528,20366,7528,0.24805588506656123,1,1,1075.4285714285713,5,761.5,1500.0,1500,671.3236088170161,4.376149068322982,0.052337938363443144,0.032259128987789154,0.6224225515591042,0.7881368951353399,5051,2477
questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_Minf,1500,15,-1,0,3407,15,22500,169273,10461,0.3447014630288652,15,7,1500.0,1500,1500.0,1500.0,1500,0.0,15.04648888888889,0.07506666666666667,0.032259128987789154,1.3269898792084929,2.7098466826500824,7000,3461
questions,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,0,3407,15,260,283,260,0.008567286147357321,1,1,17.333333333333332,10,10.0,19.0,29,6.051629716218783,2.0844947618087364,0.05,0.032259128987789154,0.5499488538244846,0.37541390931808305,157,103
questions,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,0,3407,15,371,446,371,0.012224858310267563,1,1,24.733333333333334,3,18.0,33.5,54,13.824937211028804,2.2230621026319946,0.07547169811320754,0.032259128987789154,1.3395454397350708,0.40036964826996807,238,133
questions,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,0,3407,14,1126,1856,1126,0.037102939238170554,1,1,80.42857142857143,15,28.25,117.75,302,76.51677153755647,2.8293450999733807,0.06838365896980461,0.032259128987789154,1.1198234768114617,0.5095601698079152,749,377
questions,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,0,3407,10,2692,7481,2692,0.08870436272571504,1,1,269.2,10,89.25,264.5,1134,312.5548911791335,3.877239850690491,0.07763744427934621,0.032259128987789154,1.4066813554926987,0.6982842060243729,1740,952
questions,bfs_snowball,bfs_snow_ts1500_mn8_d4_M1,1500,15,1,0,3407,12,2818,8328,2818,0.09285620139712666,1,1,234.83333333333334,4,84.0,280.0,703,223.5951823174094,3.4534315860208813,0.06068133427963095,0.032259128987789154,0.8810592903050876,0.621957068937746,1851,967
questions,bfs_snowball,bfs_snow_ts1500_mn16_d4_M1,1500,15,1,0,3407,8,2946,14812,2946,0.09707394226967181,1,1,368.25,2,41.75,481.0,1500,463.8463511767663,3.977033609699597,0.06449422946367957,0.032259128987789154,0.9992551407104688,0.716256889804421,1931,1015
questions,forest_fire,ff_b0.3_M1,1500,15,1,1,3417,7,9002,20887,9002,0.29875215717509623,1,1,1286.0,2,1500.0,1500.0,1500,524.1908049556001,4.121142857142857,0.04610086647411686,0.03056551143527031,0.5082641941636192,0.7384004267739491,6003,2999
questions,forest_fire,ff_b0.3_M2,1500,15,2,1,3417,11,13504,37736,10088,0.3347935749369441,2,2,1227.6363636363637,2,1500.0,1500.0,1500,577.7705226640626,4.755636363636364,0.050355450236966824,0.03056551143527031,0.6474597633874501,0.852084977933847,6729,3359
questions,forest_fire,ff_b0.3_Minf,1500,15,-1,1,3417,15,22500,166819,9539,0.31657374220098233,15,8,1500.0,1500,1500.0,1500.0,1500,0.0,14.828355555555556,0.078,0.03056551143527031,1.551895791607591,2.6568513759722188,6377,3162
questions,forest_fire,ff_b0.5_M1,1500,15,1,1,3417,9,9029,21416,9029,0.2996482145227665,1,1,1003.2222222222222,4,17.0,1500.0,1500,702.5568822803647,3.739150326797385,0.04607376232140879,0.03056551143527031,0.5073774380965574,0.6699574105502628,6002,3027
questions,forest_fire,ff_b0.5_M2,1500,15,2,1,3417,9,13500,38788,9989,0.33150803132881984,2,2,1500.0,1500,1500.0,1500.0,1500,0.0,5.74637037037037,0.05162962962962963,0.03056551143527031,0.6891465971039799,1.0295984587208333,6654,3335
questions,forest_fire,ff_b0.5_Minf,1500,15,-1,1,3417,15,22500,164174,9386,0.3114960838975176,15,8,1500.0,1500,1500.0,1500.0,1500,0.0,14.593244444444446,0.07786666666666667,0.03056551143527031,1.5475335765792018,2.6147256475513165,6250,3136
questions,forest_fire,ff_b0.7_M1,1500,15,1,1,3417,7,7589,19628,7589,0.25185848931368643,1,1,1084.142857142857,3,793.0,1500.0,1500,657.9019528712745,4.198095238095237,0.04980893398339702,0.03056551143527031,0.6295796027780922,0.7521882698325862,5083,2506
questions,forest_fire,ff_b0.7_M2,1500,15,2,1,3417,11,13526,38991,9903,0.32865392273994426,2,2,1229.6363636363637,2,1500.0,1500.0,1500,573.547061194597,4.988424242424242,0.047168416383261864,0.03056551143527031,0.543190811092827,0.8937944442162028,6595,3308
questions,forest_fire,ff_b0.7_Minf,1500,15,-1,1,3417,15,22500,159393,9327,0.30953803265631225,15,7,1500.0,1500,1500.0,1500.0,1500,0.0,14.168266666666666,0.07666666666666666,0.03056551143527031,1.5082736413237003,2.538580805365935,6156,3171
questions,rwr,rwr_r0.1_M1,1500,15,1,1,3417,9,7239,19527,7239,0.24024293110314615,1,1,804.3333333333334,3,3.0,1500.0,1500,719.8410318334952,3.580661832986689,0.05069761016715016,0.03056551143527031,0.6586540773091372,0.6415604402133227,4832,2407
questions,rwr,rwr_r0.1_M2,1500,15,2,1,3417,11,12508,37508,9328,0.3095712199654852,2,2,1137.090909090909,6,991.5,1500.0,1500,580.7231314248648,4.9965972824436085,0.0542053086024944,0.03056551143527031,0.7734140885320027,0.8952588380621673,6211,3117
questions,rwr,rwr_r0.15_M1,1500,15,1,1,3417,6,7101,19731,7101,0.235663082437276,1,1,1183.5,2,1199.25,1500.0,1500,548.2960726955222,4.644438580527752,0.05111956062526405,0.03056551143527031,0.6724588670312877,0.8321612593562675,4734,2367
questions,rwr,rwr_r0.15_M2,1500,15,2,1,3417,11,11418,37105,8555,0.28391742997477765,2,2,1038.0,2,456.5,1500.0,1500,655.1067921269853,4.937034646353279,0.05394990366088632,0.03056551143527031,0.7650581039724456,0.8845867799866625,5690,2865
questions,metis,metis_K5,,5,1,1,3417,5,27576,56601,27576,0.9151732377538829,1,1,5515.2,3953,5631.0,5995.0,6028,794.1013537326328,3.950047255650869,0.031621700029010734,0.03056551143527031,0.0345549131732068,0.7077445942682015,18353,9223
questions,metis,metis_K15,,15,1,1,3417,15,29642,45136,29642,0.9837382185052436,1,1,1976.1333333333334,1813,1932.0,2050.0,2068,79.22193860008448,3.0229166190182792,0.030935834289184266,0.03056551143527031,0.01211570939024531,0.5416271648327831,19773,9869
questions,uniform,uniform_K15,1500,15,-1,1,3417,15,2111,2414,1877,0.06229257931766893,5,2,140.73333333333332,75,122.5,160.0,198,31.473728021249016,2.264864440178065,0.07342491710090004,0.03056551143527031,1.4022145762682445,0.40580414879674054,1262,615
questions,bfs_partition,bfs_part_mn32,1500,0,1,1,3417,1383,15844,28700,15844,0.5258197265365724,1,1,11.456254519161243,2,2.0,4.0,1500,101.35456083341396,1.268524459763467,0.0398258015652613,0.03056551143527031,0.3029653257921707,0.22728622494584586,10613,5231
questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_M1,1500,15,1,1,3417,6,6013,19397,6013,0.19955529005708217,1,1,1002.1666666666666,6,380.25,1500.0,1500,704.0427109834238,4.871492063492064,0.051721270580409116,0.03056551143527031,0.692144778599276,0.8728432727037966,3974,2039
questions,bfs_snowball,bfs_snow_ts1500_mn8_dinf_Minf,1500,15,-1,1,3417,15,22500,185382,9473,0.3143833797955662,15,8,1500.0,1500,1500.0,1500.0,1500,0.0,16.4784,0.08248888888888889,0.03056551143527031,1.6987570308966888,2.9524959493851535,6313,3160
questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_M1,1500,15,1,1,3417,5,6011,20260,6011,0.19948891543873623,1,1,1202.2,11,1500.0,1500.0,1500,595.6,5.763636363636364,0.05140575611379138,0.03056551143527031,0.6818222139896208,1.0326920706722338,3966,2045
questions,bfs_snowball,bfs_snow_ts1500_mn16_dinf_Minf,1500,15,-1,1,3417,15,22500,170405,10129,0.336154254613036,15,7,1500.0,1500,1500.0,1500.0,1500,0.0,15.14711111111111,0.07555555555555556,0.03056551143527031,1.4719218494204585,2.713963989249102,6748,3381
questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_M1,1500,15,1,1,3417,8,9009,23274,9009,0.29898446833930703,1,1,1126.125,3,1126.5,1500.0,1500,647.5709299953172,4.252833333333333,0.04872904872904873,0.03056551143527031,0.5942494151371882,0.7619958970577742,6037,2972
questions,bfs_snowball,bfs_snow_ts1500_mn32_dinf_Minf,1500,15,-1,1,3417,15,22500,168723,10275,0.34099960175228994,15,7,1500.0,1500,1500.0,1500.0,1500,0.0,14.997600000000002,0.07542222222222222,0.03056551143527031,1.4675596343920696,2.6871755298147137,6819,3456
questions,bfs_snowball,bfs_snow_tsinf_mn8_d2_M1,,15,1,1,3417,15,284,362,284,0.009425195805124121,1,1,18.933333333333334,3,10.0,19.0,65,17.78563715161447,2.1006011370923656,0.056338028169014086,0.03056551143527031,0.8431894486150893,0.37637248449722405,186,98
questions,bfs_snowball,bfs_snow_tsinf_mn16_d2_M1,,15,1,1,3417,15,504,759,504,0.016726403823178016,1,1,33.6,17,18.0,26.0,109,29.596846678883438,2.536512020993841,0.07738095238095238,0.03056551143527031,1.5316426504043563,0.45447625179332124,341,163
questions,bfs_snowball,bfs_snow_tsinf_mn8_d3_M1,,15,1,1,3417,12,1158,3850,1158,0.03843090402230187,1,1,96.5,7,28.5,93.75,379,118.28038721613994,3.4536086490699973,0.07944732297063903,0.03056551143527031,1.5992472967084979,0.6187958507586112,803,355
questions,bfs_snowball,bfs_snow_tsinf_mn16_d3_M1,,15,1,1,3417,11,3169,12222,3169,0.10517058276914908,1,1,288.09090909090907,6,16.0,510.0,1018,367.96725510083945,3.7145803562517887,0.05837803723572105,0.03056551143527031,0.9099316351813818,0.6655551179422192,2108,1061
questions,bfs_snowball,bfs_snow_ts1500_mn8_d4_M1,1500,15,1,1,3417,11,3294,15329,3294,0.10931899641577061,1,1,299.45454545454544,6,94.0,293.0,1500,398.05033113376817,3.6091028194153547,0.07043108682452945,0.03056551143527031,1.30426659058802,0.6466563170719469,2224,1070
